metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Norhydrocodone	5	0.05	0.12	FB08SEP18	6:30	2	0	0	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Noroxycodone	5	0.05	0.3	FB08SEP18	6:30	2	0	0	zach	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Oxycodone	20	0.05	0.234	FB08SEP18	6:30	2	0	0	zach	waters
Oxymorphone	20	0.05	0.028	FB08SEP18	6:30	2	1	0	zach	waters
PCP	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Phentermine	5	0.05	0.67	FB08SEP18	6:30	2	0	0	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Pseudoephedrine	20	0.05	24.02	FB08SEP18	6:30	2	0	1	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Tapentadol	20	0.05	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Temazepam	20	0.05	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Tramadol	20	0.05	0.95	FB08SEP18	6:30	2	0	0	zach	waters
Trazodone	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	6:30	2	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Amphetamine	5	0.05	0.395	FB08SEP18	6:30	3	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	1.817	FB08SEP18	6:30	3	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Codeine	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	0.127	FB08SEP18	6:30	3	0	0	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Morphine	20	0.05	0.488	FB08SEP18	6:30	3	0	0	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Norcarfentanil	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Nordiazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Norfentanyl	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Norhydrocodone	5	0.05	0.022	FB08SEP18	6:30	3	1	0	austin	shimadzu
Normeperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Noroxycodone	5	0.05	0.067	FB08SEP18	6:30	3	0	0	austin	shimadzu
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Oxazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Oxycodone	20	0.05	0.228	FB08SEP18	6:30	3	0	0	austin	shimadzu
Oxymorphone	20	0.05	0.07	FB08SEP18	6:30	3	0	0	austin	shimadzu
PCP	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Phentermine	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Propoxyphene	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Pseudoephedrine	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Sufentanil	10	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Tapentadol	20	0.05	1.587	FB08SEP18	6:30	3	0	0	austin	shimadzu
Temazepam	20	0.05	0.583	FB08SEP18	6:30	3	0	0	austin	shimadzu
Tramadol	20	0.05	3.129	FB08SEP18	6:30	3	0	1	austin	shimadzu
Trazodone	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Triazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
Zolpidem	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	shimadzu
6-MAM	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Alprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Amphetamine	5	0.05	0.499	FB08SEP18	6:30	3	0	0	austin	waters
Benzoylecgonine	20	0.05	1.978	FB08SEP18	6:30	3	0	0	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Cocaine	20	0.15	1.288	FB08SEP18	6:30	3	0	0	austin	waters
Codeine	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Cyclobenzaprine	20	1.25	1.051	FB08SEP18	6:30	3	1	0	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Hydrocodone	2.5	0.05	0.074	FB08SEP18	6:30	3	0	0	austin	waters
Hydromorphone	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Morphine	20	0.05	0.431	FB08SEP18	6:30	3	0	0	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Norhydrocodone	5	0.05	0.056	FB08SEP18	6:30	3	0	0	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Noroxycodone	5	0.05	0.189	FB08SEP18	6:30	3	0	0	austin	waters
O-Desmethyltramadol	10	0.5	0.581	FB08SEP18	6:30	3	0	0	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Oxycodone	20	0.05	0.204	FB08SEP18	6:30	3	0	0	austin	waters
Oxymorphone	20	0.05	0.058	FB08SEP18	6:30	3	0	0	austin	waters
PCP	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Phentermine	5	0.05	4.68	FB08SEP18	6:30	3	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Pseudoephedrine	20	0.05	7.484	FB08SEP18	6:30	3	0	1	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Tapentadol	20	0.05	1.31	FB08SEP18	6:30	3	0	0	austin	waters
Temazepam	20	0.05	0.274	FB08SEP18	6:30	3	0	0	austin	waters
Tramadol	20	0.05	2.844	FB08SEP18	6:30	3	0	0	austin	waters
Trazodone	20	0.5	0.368	FB08SEP18	6:30	3	1	0	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Amphetamine	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Benzoylecgonine	20	0.05	1.95	FB08SEP18	6:30	3	0	0	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Cocaine	20	0.15	1.89	FB08SEP18	6:30	3	0	0	zach	waters
Codeine	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	0.59	FB08SEP18	6:30	3	1	0	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Hydrocodone	2.5	0.05	0.07	FB08SEP18	6:30	3	0	0	zach	waters
Hydromorphone	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Ketamine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Lorazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
MDMA	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Meperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Meprobamate	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Methadone	20	2.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Methamphetamine	20	0.15	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Methylphenidate	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Midazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Morphine	20	0.05	0.31	FB08SEP18	6:30	3	0	0	zach	waters
Naloxone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Naltrexone	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Norbuprenorphine	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Nordiazepam	20	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Norfentanyl	5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Norhydrocodone	5	0.05	0.09	FB08SEP18	6:30	3	0	0	zach	waters
Normeperidine	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Noroxycodone	5	0.05	0.23	FB08SEP18	6:30	3	0	0	zach	waters
O-Desmethyltramadol	10	0.5	0.91	FB08SEP18	6:30	3	0	0	zach	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Oxycodone	20	0.05	0.119	FB08SEP18	6:30	3	0	0	zach	waters
Oxymorphone	20	0.05	0.039	FB08SEP18	6:30	3	1	0	zach	waters
PCP	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Phentermine	5	0.05	4.81	FB08SEP18	6:30	3	0	0	zach	waters
Propoxyphene	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Pseudoephedrine	20	0.05	9.64	FB08SEP18	6:30	3	0	1	zach	waters
Sufentanil	10	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Tapentadol	20	0.05	1.49	FB08SEP18	6:30	3	0	0	zach	waters
Temazepam	20	0.05	0.2	FB08SEP18	6:30	3	0	0	zach	waters
Tramadol	20	0.05	2.88	FB08SEP18	6:30	3	0	0	zach	waters
Trazodone	20	0.5	0.14	FB08SEP18	6:30	3	1	0	zach	waters
Triazolam	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
Zolpidem	20	0.5	NA	FB08SEP18	6:30	3	NA	NA	zach	waters
6-MAM	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Alprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Amphetamine	5	0.05	0.376	FB08SEP18	7:00	1	0	0	austin	shimadzu
Benzoylecgonine	20	0.05	0.522	FB08SEP18	7:00	1	0	0	austin	shimadzu
Buprenorphine	20	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Carfentanil	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Carisoprodol	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Cocaine	20	0.15	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Codeine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Cyclobenzaprine	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Diazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
EDDP	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Fentanyl	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Flunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Flurazepam	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Hydrocodone	2.5	0.05	0.077	FB08SEP18	7:00	1	0	0	austin	shimadzu
Hydromorphone	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Ketamine	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Lorazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
MDMA	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Meperidine	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Meprobamate	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Methadone	20	2.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Methamphetamine	20	0.15	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Methylphenidate	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Midazolam	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Morphine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Naloxone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Naltrexone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Norbuprenorphine	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Norcarfentanil	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Nordiazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Norfentanyl	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Norhydrocodone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Normeperidine	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Noroxycodone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Oxazepam	2.5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Oxycodone	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Oxymorphone	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
PCP	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Phentermine	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Propoxyphene	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Pseudoephedrine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Sufentanil	10	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Tapentadol	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Temazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Tramadol	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Trazodone	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Triazolam	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
Zolpidem	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	shimadzu
6-MAM	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Alprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Amphetamine	5	0.05	0.509	FB08SEP18	7:00	1	0	0	austin	waters
Benzoylecgonine	20	0.05	0.556	FB08SEP18	7:00	1	0	0	austin	waters
Buprenorphine	20	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Carfentanil	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Carisoprodol	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Cocaine	20	0.15	0.596	FB08SEP18	7:00	1	0	0	austin	waters
Codeine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Diazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
EDDP	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Fentanyl	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Flurazepam	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Hydrocodone	2.5	0.05	0.05	FB08SEP18	7:00	1	0	0	austin	waters
Hydromorphone	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Ketamine	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Lorazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
MDMA	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Meperidine	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Meprobamate	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Methadone	20	2.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Methamphetamine	20	0.15	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Methylphenidate	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Midazolam	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Morphine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Naloxone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Naltrexone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Norbuprenorphine	10	0.05	0.05	FB08SEP18	7:00	1	0	0	austin	waters
Norcarfentanil	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Nordiazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Norfentanyl	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Norhydrocodone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Normeperidine	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Noroxycodone	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
O-Desmethyltramadol	10	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Oxazepam	2.5	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Oxycodone	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Oxymorphone	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
PCP	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Phentermine	5	0.05	0.257	FB08SEP18	7:00	1	0	0	austin	waters
Propoxyphene	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Pseudoephedrine	20	0.05	1.607	FB08SEP18	7:00	1	0	0	austin	waters
Sufentanil	10	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Tapentadol	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Temazepam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Tramadol	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Trazodone	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Triazolam	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
Zolpidem	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	austin	waters
6-MAM	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
7-Aminoclonazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
7-Aminoflunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
α-Hydroxyalprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
α-Hydroxytriazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Alprazolam	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Amphetamine	5	0.05	0.67	FB08SEP18	7:00	1	0	0	zach	waters
Benzoylecgonine	20	0.05	0.78	FB08SEP18	7:00	1	0	0	zach	waters
Buprenorphine	20	0.75	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Carfentanil	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Carisoprodol	10	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Cocaine	20	0.15	0.71	FB08SEP18	7:00	1	0	0	zach	waters
Codeine	20	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Cyclobenzaprine	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Desalkylflurazepam	2.5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Diazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
EDDP	10	0.75	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Fentanyl	20	0.5	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Flunitrazepam	5	0.05	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Flurazepam	20	1.25	NA	FB08SEP18	7:00	1	NA	NA	zach	waters
Hydrocodone	2.5	0.05	0.048	FB08SEP18	7:00	1	1	0	zach	waters
