metabolite	uloq	lloq	value	date	time_pretty	location	below_lloq	above_uloq	extraction	machine
Anesthetic	10	0.05	0.351	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	2			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	7:30	2			austin	Shimadzu
Benzodiazepine	20	0.05	0.086	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	2			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	7:30	2			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	1.94	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75	1.323	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Metabolite of opioid	5	0.05	0.026	FB08SEP18	7:30	2	1	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	7:30	2			austin	Shimadzu
Narcotic	20	0.05	0.056	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	2			austin	Shimadzu
Opioid	2.5	0.05	0.237	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	7:30	2			austin	Shimadzu
Stimulant	5	0.05	0.81	FB08SEP18	7:30	2	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	7:30	3			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	3			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	7:30	3			austin	Shimadzu
Benzodiazepine	20	0.05	0.06	FB08SEP18	7:30	3	0	0	austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	3			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	7:30	3			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	1.424	FB08SEP18	7:30	3	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	7:30	3			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Metabolite of opioid	10	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	7:30	3			austin	Shimadzu
Narcotic	20	0.05	0.431	FB08SEP18	7:30	3	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	3			austin	Shimadzu
Opioid	2.5	0.05	0.235	FB08SEP18	7:30	3	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	7:30	3			austin	Shimadzu
Stimulant	5	0.05	6.507	FB08SEP18	7:30	3	0	1	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	7:30	1			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Anorectic	5	0.05	1.366	FB08SEP18	7:30	1	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	1			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	7:30	1			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
CNS stimulant	20	0.15	1.829	FB08SEP18	7:30	1	0	0	austin	Waters_SPE1
Decongestant	20	0.05	6.066	FB08SEP18	7:30	1	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	2.156	FB08SEP18	7:30	1	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	7:30	1			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Metabolite of narcotic	10	0.5	0.304	FB08SEP18	7:30	1	1	0	austin	Waters_SPE1
Metabolite of opioid	10	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	7:30	1			austin	Waters_SPE1
Narcotic	20	0.05	0.028	FB08SEP18	7:30	1	1	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	1			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	7:30	1			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	7:30	1			austin	Waters_SPE1
Stimulant	5	0.05	0.682	FB08SEP18	7:30	1	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	7:30	2			austin	Waters_SPE1
Anesthetic	10	0.05	0.356	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Anorectic	5	0.05	0.117	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	2			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	7:30	2			austin	Waters_SPE1
Benzodiazepine	20	0.05	0.08	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
CNS stimulant	20	0.15	0.325	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Decongestant	20	0.05	2.905	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.957	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75	1.454	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.058	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	7:30	2			austin	Waters_SPE1
Narcotic	20	0.05	0.057	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	2			austin	Waters_SPE1
Opioid	2.5	0.05	0.164	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	7:30	2			austin	Waters_SPE1
Stimulant	5	0.05	1.039	FB08SEP18	7:30	2	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	7:30	3			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Anorectic	5	0.05	4.068	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	3			austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	7:30	3			austin	Waters_SPE1
Benzodiazepine	20	0.05	0.049	FB08SEP18	7:30	3	1	0	austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
CNS stimulant	20	0.15	2.007	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Decongestant	20	0.05	27.231	FB08SEP18	7:30	3	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.574	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	7:30	3			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Metabolite of opioid	10	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	7:30	3			austin	Waters_SPE1
Narcotic	20	0.05	0.383	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	3			austin	Waters_SPE1
Opioid	2.5	0.05	0.172	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	7:30	3			austin	Waters_SPE1
Stimulant	5	0.05	4.822	FB08SEP18	7:30	3	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	7:30	1			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Anorectic	5	0.05	1.26	FB08SEP18	7:30	1	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	1			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	7:30	1			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
CNS stimulant	20	0.15	1.26	FB08SEP18	7:30	1	0	0	zach	Waters_SPE2
Decongestant	20	0.05	5.95	FB08SEP18	7:30	1	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	2.1	FB08SEP18	7:30	1	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	7:30	1			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Metabolite of narcotic	10	0.5	0.3	FB08SEP18	7:30	1	1	0	zach	Waters_SPE2
Metabolite of opioid	10	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Narcotic	20	0.05	1.49	FB08SEP18	7:30	1	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	1			zach	Waters_SPE2
Opioid	20	0.75		FB08SEP18	7:30	1			zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	7:30	1			zach	Waters_SPE2
Stimulant	5	0.05		FB08SEP18	7:30	1			zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	7:30	2			zach	Waters_SPE2
Anesthetic	10	0.05	0.294	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Anorectic	5	0.05	0.1	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	2			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	7:30	2			zach	Waters_SPE2
Benzodiazepine	5	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
CNS stimulant	20	0.15	0.44	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Decongestant	20	0.05	3.12	FB08SEP18	7:30	2	0	1	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	1.97	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75	0.32	FB08SEP18	7:30	2	1	0	zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Metabolite of opioid	5	0.05	0.078	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	7:30	2			zach	Waters_SPE2
Narcotic	20	0.05	0.21	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	2			zach	Waters_SPE2
Opioid	2.5	0.05	0.13	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	7:30	2			zach	Waters_SPE2
Stimulant	5	0.05	1.03	FB08SEP18	7:30	2	0	0	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	7:30	3			zach	Waters_SPE2
Anesthetic	10	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Anorectic	5	0.05	2.47	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Antidepressant and Sedative	20	0.5		FB08SEP18	7:30	3			zach	Waters_SPE2
Anxiolytic	20	0.5		FB08SEP18	7:30	3			zach	Waters_SPE2
Benzodiazepine	20	0.05	0.017	FB08SEP18	7:30	3	1	0	zach	Waters_SPE2
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
CNS stimulant	20	0.15	1.15	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Decongestant	20	0.05	18.65	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Hallucinogen/Stimulant	10	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Hynotics	5	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Metabolite of CNS stimulant	20	0.05	0.98	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Metabolite of Narcotic	10	0.75		FB08SEP18	7:30	3			zach	Waters_SPE2
Metabolite of a Narcotic	5	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Metabolite of narcotic	10	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Metabolite of opioid	10	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Muscle Relaxant	10	0.05		FB08SEP18	7:30	3			zach	Waters_SPE2
Narcotic	20	0.05	0.26	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	7:30	3			zach	Waters_SPE2
Opioid	2.5	0.05	0.11	FB08SEP18	7:30	3	0	0	zach	Waters_SPE2
Sedative	20	0.5		FB08SEP18	7:30	3			zach	Waters_SPE2
Stimulant	5	0.05	5.16	FB08SEP18	7:30	3	0	1	zach	Waters_SPE2
Analgesic	20	0.5		FB08SEP18	8:00	1			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:00	1			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:00	1			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	1			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:00	1			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	3.529	FB08SEP18	8:00	1	0	1	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	1			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Metabolite of opioid	10	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:00	1			austin	Shimadzu
Narcotic	20	0.05	2.213	FB08SEP18	8:00	1	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	1			austin	Shimadzu
Opioid	20	0.75		FB08SEP18	8:00	1			austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:00	1			austin	Shimadzu
Stimulant	5	0.05	0.191	FB08SEP18	8:00	1	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:00	2			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:00	2			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:00	2			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	2			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:00	2			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	2.599	FB08SEP18	8:00	2	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	2			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Metabolite of opioid	5	0.05	0.034	FB08SEP18	8:00	2	1	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:00	2			austin	Shimadzu
Narcotic	20	0.05	3.746	FB08SEP18	8:00	2	0	1	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	2			austin	Shimadzu
Opioid	2.5	0.05	0.15	FB08SEP18	8:00	2	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:00	2			austin	Shimadzu
Stimulant	5	0.05	1.315	FB08SEP18	8:00	2	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:00	3			austin	Shimadzu
Anesthetic	10	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Anorectic	5	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Antidepressant and Sedative	20	0.5		FB08SEP18	8:00	3			austin	Shimadzu
Anxiolytic	20	0.5		FB08SEP18	8:00	3			austin	Shimadzu
Benzodiazepine	5	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	3			austin	Shimadzu
CNS stimulant	20	0.15		FB08SEP18	8:00	3			austin	Shimadzu
Decongestant	20	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Hynotics	5	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Metabolite of CNS stimulant	20	0.05	1.222	FB08SEP18	8:00	3	0	0	austin	Shimadzu
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	3			austin	Shimadzu
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Metabolite of opioid	5	0.05	0.066	FB08SEP18	8:00	3	0	0	austin	Shimadzu
Muscle Relaxant	10	0.05		FB08SEP18	8:00	3			austin	Shimadzu
Narcotic	20	0.05	0.095	FB08SEP18	8:00	3	0	0	austin	Shimadzu
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	3			austin	Shimadzu
Opioid	2.5	0.05	0.066	FB08SEP18	8:00	3	0	0	austin	Shimadzu
Sedative	20	0.5		FB08SEP18	8:00	3			austin	Shimadzu
Stimulant	5	0.05	0.951	FB08SEP18	8:00	3	0	0	austin	Shimadzu
Analgesic	20	0.5		FB08SEP18	8:00	1			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Anorectic	5	0.05	0.899	FB08SEP18	8:00	1	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5	0.424	FB08SEP18	8:00	1	1	0	austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:00	1			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
CNS stimulant	20	0.15	4.984	FB08SEP18	8:00	1	0	1	austin	Waters_SPE1
Decongestant	20	0.05	6.718	FB08SEP18	8:00	1	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	3.263	FB08SEP18	8:00	1	0	1	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	1			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Metabolite of opioid	10	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:00	1			austin	Waters_SPE1
Narcotic	20	0.05	2.36	FB08SEP18	8:00	1	0	0	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	1			austin	Waters_SPE1
Opioid	20	0.75		FB08SEP18	8:00	1			austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:00	1			austin	Waters_SPE1
Stimulant	5	0.05	0.224	FB08SEP18	8:00	1	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:00	2			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Anorectic	5	0.05	0.051	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5	0.336	FB08SEP18	8:00	2	1	0	austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:00	2			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
CNS stimulant	20	0.15	1.413	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Decongestant	20	0.05	12.543	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	2.624	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	2			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.059	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:00	2			austin	Waters_SPE1
Narcotic	20	0.05	3.428	FB08SEP18	8:00	2	0	1	austin	Waters_SPE1
Narcotic (New Psychoactive Susbstance)	10	0.75		FB08SEP18	8:00	2			austin	Waters_SPE1
Opioid	2.5	0.05	0.098	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Sedative	20	0.5		FB08SEP18	8:00	2			austin	Waters_SPE1
Stimulant	5	0.05	1.368	FB08SEP18	8:00	2	0	0	austin	Waters_SPE1
Analgesic	20	0.5		FB08SEP18	8:00	3			austin	Waters_SPE1
Anesthetic	10	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Anorectic	5	0.05	0.125	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Antidepressant and Sedative	20	0.5	0.506	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Anxiolytic	20	0.5		FB08SEP18	8:00	3			austin	Waters_SPE1
Benzodiazepine	5	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Benzodiazepine or metabolite of Benzodiazepines	2.5	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
CNS stimulant	20	0.15	1.553	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Decongestant	20	0.05	6.248	FB08SEP18	8:00	3	0	1	austin	Waters_SPE1
Hallucinogen/Stimulant	10	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Hynotics	5	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Metabolite of Benzodiazepam	20	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Metabolite of CNS stimulant	20	0.05	1.168	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Metabolite of Narcotic	10	0.75		FB08SEP18	8:00	3			austin	Waters_SPE1
Metabolite of a Narcotic	5	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Metabolite of narcotic	10	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
Metabolite of opioid	5	0.05	0.145	FB08SEP18	8:00	3	0	0	austin	Waters_SPE1
Muscle Relaxant	10	0.05		FB08SEP18	8:00	3			austin	Waters_SPE1
